epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,train/heat_loss,train/seed_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,val/heat_loss,val/seed_loss,lr/pg0,lr/pg1,lr/pg2
86,961.059,2.5254,3.93494,3.19498,2.36642,0.51123,0.50719,0.50785,0.4035,0.12931,0.09654,0.04172,0.34518,0.06644,0.02997,0.00831,2.46846,3.8492,3.01111,2.41591,0,0,0,0.000716172,0.000716172,0.000716172
87,971.268,2.50451,3.98965,3.12811,2.36664,0.50856,0.50612,0.50677,0.42236,0.10621,0.08785,0.03638,0.35256,0.0673,0.03611,0.0105,2.49213,3.82595,2.94762,2.40102,0,0,0,0.000714797,0.000714797,0.000714797
88,981.691,2.50164,3.88701,3.23377,2.42017,0.50949,0.50654,0.5071,0.5141,0.11446,0.08238,0.03856,0.44026,0.07055,0.03276,0.0095,2.46646,3.87085,2.96069,2.4038,0,0,0,0.000713423,0.000713423,0.000713423
89,991.81,2.49699,4.03241,3.2103,2.37624,0.50817,0.50598,0.50614,0.50653,0.10608,0.0855,0.03624,0.44102,0.04889,0.03144,0.00812,2.49305,3.88313,2.93471,2.40807,0,0,0,0.000712048,0.000712048,0.000712048
90,1002.04,2.49705,3.95952,3.22165,2.38368,0.50907,0.50575,0.50644,0.41949,0.11349,0.09592,0.0389,0.16871,0.04968,0.0257,0.00675,2.4403,3.84989,2.95289,2.38741,0,0,0,0.000710674,0.000710674,0.000710674
91,1012.42,2.48774,3.95953,3.08848,2.35888,0.50793,0.50534,0.50589,0.36222,0.14943,0.11669,0.04537,0.20784,0.05366,0.03178,0.01046,2.4013,3.8354,2.81175,2.3798,0,0,0,0.000709299,0.000709299,0.000709299
92,1022.91,2.47489,3.93333,3.07287,2.33047,0.50611,0.50419,0.50465,0.3415,0.14466,0.10987,0.04859,0.18623,0.0819,0.04198,0.01112,2.41567,3.855,2.86387,2.39501,0,0,0,0.000707925,0.000707925,0.000707925
93,1033.28,2.46824,3.8965,3.00329,2.29114,0.50515,0.50416,0.50417,0.43828,0.10987,0.10563,0.04467,0.21447,0.07258,0.04686,0.0164,2.409,3.79181,2.74552,2.35458,0,0,0,0.000706551,0.000706551,0.000706551
94,1043.74,2.45516,3.89159,3.08448,2.36814,0.50628,0.50434,0.50504,0.33155,0.14895,0.11812,0.05057,0.20546,0.07302,0.04598,0.01232,2.39309,3.7961,2.74029,2.34969,0,0,0,0.000705176,0.000705176,0.000705176
95,1054.05,2.46567,3.90006,3.05858,2.37649,0.50614,0.50413,0.50468,0.23164,0.18102,0.12625,0.05426,0.08695,0.07892,0.05042,0.01625,2.40616,3.80729,2.77227,2.33953,0,0,0,0.000703802,0.000703802,0.000703802
96,1064.39,2.44253,3.90297,3.06338,2.39954,0.50612,0.50368,0.5046,0.31509,0.14124,0.1153,0.04862,0.19076,0.07461,0.0333,0.01075,2.34785,3.79058,2.77411,2.34334,0,0,0,0.000702427,0.000702427,0.000702427
97,1074.49,2.40676,3.86806,3.14579,2.3807,0.50717,0.50409,0.50475,0.27848,0.14603,0.11937,0.05331,0.05984,0.07857,0.03593,0.01006,2.36956,3.79759,2.80984,2.359,0,0,0,0.000701053,0.000701053,0.000701053
98,1084.76,2.42349,3.90195,3.071,2.3351,0.50588,0.50346,0.5042,0.23088,0.19203,0.131,0.05279,0.14195,0.14734,0.06564,0.02029,2.40532,3.79614,2.82782,2.35473,0,0,0,0.000699678,0.000699678,0.000699678
99,1095.07,2.40931,3.82782,3.10483,2.32952,0.50476,0.50276,0.5031,0.33775,0.16095,0.16674,0.06593,0.25646,0.10972,0.0841,0.0232,2.31832,3.77263,2.66063,2.30666,0,0,0,0.000698304,0.000698304,0.000698304
100,1105.61,2.45693,3.95951,2.96584,2.28359,0.50394,0.50273,0.50272,0.31441,0.20182,0.18747,0.07802,0.2181,0.10682,0.06328,0.0198,2.30833,3.79142,2.67173,2.28167,0,0,0,0.000696929,0.000696929,0.000696929
101,1116.23,2.49529,3.87983,2.93736,2.26845,0.5055,0.50263,0.5031,0.15098,0.21458,0.14614,0.06721,0.3527,0.08225,0.05101,0.01722,2.33468,3.73634,2.69015,2.27686,0,0,0,0.000695555,0.000695555,0.000695555
